mayorid,regionid.ch,city_id,city_id_year,year.x,cancel.year,prior.treat.cities.region,treatment.group,ur.totals,vote.totals,ur.voteshare,turnout,intercept.ns,nonstandard.coef,intercept.turnout,PositionCity,city_id.y,year.y,regionid,naive_counter,dumamargin,cancel,margin,margin.most.recent,naive_counter2,naive_counter3,dem,growth_1,pressfreedom,regelect_margin,regmarginXmargin,regmarginXmarginextended,URshare,UR_majority,gov_good,twoyrdum1,twoyrdum2,twoyrdum3,twoyrdum4,twoyrdum5,twoyrdum6,twoyrdum7,poppopprop,criminalpast,civsoc91,kprf99,education,pctRussian2002_new,lnAvgSalary,marginXdem,govgoodXmargin,opp_mayor1,introduce,mayorbefore,cancel_withouttwo,resource_grp,unempchg_1,unemployrate,diff_unemp,AvgSalary_demeaned_chg,marginXoppmayor,marginXmayorbefore,marginXduma,treat.group.07,treat.group.08,treat.group.11,treat.group.12,posttreat.07,posttreat.08,posttreat.11,posttreat.12,presidential,urgov,comp.scale2,comp.scale03_18,xconst.lag,pensioners.per.1000,ethnic.categorical,putin.app.3mo,govemploy.by.pop,mayor.cancel.year,elections.kept,elections.canceled,treat.appoint.newmayor,treat.appoint.oldmayor,mayor.start.year,mayor.tenure
39,6,15,15_2004,2004,2005,0,1,122712,220342,0.556916067,0.826972129,0.3642,0.4219,-0.174,Belgorod,15,2004,1,2,0.070869632,0,0.232000008,0.232000008,4,8,22,107.4000015,somewhat not free,NA,NA,NA,NA,NA,0.28,0,0,1,0,0,0,0,0.225410938,0,2,27.89999962,18.60000038,0.928789616,9.397234917,5.104000092,0.064960003,NA,NA,0,0,17.7142849,0.099999428,1.069416404,0.014195085,1485.053711,NA,0,0.016441755,1,0,0,0,0,0,0,0,1,1,0.171167954,0.041596122,5,301.4,Non-ethnic,0.82,10.19695968,0,0,1,0,0,2003,1
39,6,15,15_2007,2007,2005,0,1,150511,255242,0.589679598,1.042025171,0.3975,0.5482,-0.3087,Belgorod,15,2007,1,5,0.369018972,NA,NA,0.232,25,125,22,111.3000031,somewhat not free,0.204390556,NA,NA,NA,NA,0.67,0,0,0,0,1,0,0,0.232819915,0,2,27.89999962,21.60000038,0.928789616,10.09249496,NA,NA,NA,0,0,NA,19.7,-0.400000095,0.794007242,-0.284288228,1976.426758,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,-0.222406565,0.037139987,4,302.8,Non-ethnic,0.82,12.35986842,0,0,1,1,0,2003,4
39,6,15,15_2008,2008,2005,0,1,164200,256218,0.640860517,0.996474074,0.4455,0.6022,-0.26,Belgorod,15,2008,1,6,0.369018972,NA,NA,0.232,36,216,22,113.1999969,somewhat not free,0.204390556,NA,NA,NA,0,0.54,0,0,0,0,1,0,0,0.235387713,0,2,27.89999962,23.60000038,0.928789616,10.33231068,NA,NA,NA,0,0,NA,18.5,-1.400000095,1.209121346,0.415114105,2786.614258,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,-0.222406565,0.037139987,4,302.8,Non-ethnic,0.86,12.35986842,0,0,1,1,0,2003,5
39,6,15,15_2011,2011,2005,0,1,103310,260360,0.396796743,0.888300467,0.2699,0.4677,-0.3395,Belgorod,15,2011,1,9,NA,NA,NA,0.232,81,729,22,NA,not free,0.240374297,NA,NA,NA,0,0.49375,0,0,0,0,0,0,1,0.23966305,0,2,27.89999962,25.60000038,0.928789616,9.970726013,NA,NA,NA,0,0,NA,20.7,0.399999619,1.070837736,0.020949602,-355.03125,NA,NA,NA,1,0,0,0,1,1,1,0,0,1,-0.96981248,-0.052619317,4,311.2,Non-ethnic,0.67,12.50846354,0,0,1,1,0,2003,8
36,6,15,15_2012,2012,2005,0,1,152577,271729,0.561504293,0.894618486,0.3922,0.3848,-0.2342,Belgorod,15,2012,1,1,0.091111362,NA,NA,0.232,1,1,22,NA,not free,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,0.23966305,0,2,27.89999962,25.60000038,0.928789616,10.08992577,NA,NA,NA,0,0,NA,NA,NA,0.76921761,-0.301620126,-1006.785156,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,-0.96981248,-0.052619317,4,311.2,Non-ethnic,0.64,12.50846354,0,0,1,1,0,2012,0
NA,6,138,138_2003,2003,NA,0,1,52755,201290,0.262084555,0.454991509,0.1645,0.1955,-0.1099,Staryj Oskol,138,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1.456696153,-0.090564609,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.171167954,0.041596122,5,301.4,Non-ethnic,0.76,10.19695968,0,1,0,0,0,2003,0
NA,6,138,138_2004,2004,NA,0,1,122712,220342,0.556916067,0.826972129,0.3642,0.4219,-0.174,Staryj Oskol,138,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1.515470982,0.058774829,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,0.171167954,0.041596122,5,301.4,Non-ethnic,0.82,10.19695968,0,1,0,0,0,2003,1
NA,6,138,138_2007,2007,NA,1,1,150511,255242,0.589679598,1.042025171,0.3975,0.5482,-0.3087,Staryj Oskol,138,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,0,NA,NA,NA,0.916421592,-0.328272164,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,-0.222406565,0.037139987,4,302.8,Non-ethnic,0.82,12.35986842,0,1,0,0,0,2003,4
420,6,138,138_2008,2008,NA,1,1,164200,256218,0.640860517,0.996474074,0.4455,0.6022,-0.26,Staryj Oskol,138,2008,1,1,0.372707903,0,NA,NA,1,1,22,113.1999969,somewhat not free,NA,NA,NA,NA,0,0.54,0,0,0,0,1,0,0,0.145231947,0,2,27.89999962,23.60000038,0.928789616,9.705097198,NA,NA,NA,NA,0,0,18.5,-1.400000095,1.789361238,0.872939646,NA,NA,NA,NA,0,0,0,0,1,1,0,0,1,1,-0.222406565,0.037139987,4,302.8,Non-ethnic,0.86,12.35986842,0,1,0,0,0,2008,0
420,6,138,138_2011,2011,NA,1,1,103310,260360,0.396796743,0.888300467,0.2699,0.4677,-0.3395,Staryj Oskol,138,2011,1,4,0.071087092,0,0.272499979,0.272499979,16,64,22,NA,not free,0.361718714,0.098568343,0.026859871,NA,0,0.49375,0,0,0,0,0,0,1,0.144421682,0,2,27.89999962,25.60000038,0.928789616,9.936051369,5.994999409,0.134546861,1,NA,0,0,20.7,0.399999619,0.925335646,-0.323678732,-53.03125,0.272499979,0,0.019371232,0,0,0,0,1,1,1,0,0,1,-0.96981248,-0.052619317,4,311.2,Non-ethnic,0.67,12.50846354,0,1,0,0,0,2008,3
420,6,138,138_2012,2012,NA,1,1,152577,271729,0.561504293,0.894618486,0.3922,0.3848,-0.2342,Staryj Oskol,138,2012,1,5,0.071087092,0,0.272499979,0.272499979,25,125,22,NA,not free,0.361718714,0.098568343,0.026859871,0.639999986,1,NA,0,0,0,0,0,0,1,0.144421682,0,2,27.89999962,25.60000038,0.928789616,10.06275368,5.994999409,NA,1,NA,0,0,NA,NA,0.85309267,-0.072242975,-923.7851563,0.272499979,0,0.019371232,0,0,0,0,1,1,1,1,1,1,-0.96981248,-0.052619317,4,311.2,Non-ethnic,0.64,12.50846354,0,1,0,0,0,2008,4
604,6,203,203_2003,2003,NA,0,0,17883,57299,0.312099688,0.621856668,0.1904,0.5922,-0.1841,Gubkin,203,2003,1,7,0.136018068,0,0.539200008,0.539200008,49,343,22,103.9000015,somewhat not free,NA,NA,NA,NA,NA,0.48,0,0,1,0,0,0,0,0.057124082,0,2,27.89999962,20.10000038,0.928789616,8.854379654,11.86240005,0.258816004,NA,NA,0,0,17.7142849,1.600000381,1.402076364,-0.20689404,-60.34179688,NA,0,0.073340945,0,0,0,0,0,0,0,0,0,1,0.171167954,0.041596122,5,301.4,Non-ethnic,0.76,10.19695968,0,1,0,0,0,2003,0
604,6,203,203_2004,2004,NA,0,0,27953,60844,0.459420814,0.628611261,0.3145,0.4105,-0.116,Gubkin,203,2004,1,8,0.136018068,0,0.673799992,0.673799992,64,512,22,107.4000015,somewhat not free,NA,NA,NA,NA,NA,0.28,0,0,1,0,0,0,0,0.05706355,0,2,27.89999962,18.60000038,0.928789616,8.905444145,14.82359982,0.188664004,1,NA,0,0,17.7142849,0.099999428,1.170972824,-0.231103539,-765.9462891,0.673799992,0,0.091648974,0,0,0,0,0,0,0,0,1,1,0.171167954,0.041596122,5,301.4,Non-ethnic,0.82,10.19695968,0,1,0,0,0,2003,1
604,6,203,203_2007,2007,NA,1,0,41898,64752,0.647053373,1.167564871,0.4739,0.6555,-0.3811,Gubkin,203,2007,1,11,0.472296864,0,0.673799992,0.673799992,121,1331,22,111.3000031,somewhat not free,0.193080798,0.130097836,0.087659921,NA,0,0.67,0,0,0,0,1,0,0,0.05696205,0,2,27.89999962,21.60000038,0.928789616,9.40738678,14.82359982,0.451445997,1,NA,0,0,19.7,-0.400000095,0.595844924,-0.216084599,-1472.573242,0.673799992,0,0.318233609,0,0,0,0,1,0,0,0,0,1,-0.222406565,0.037139987,4,302.8,Non-ethnic,0.82,12.35986842,0,1,0,0,0,2003,4
604,6,203,203_2008,2008,NA,1,0,43240,66472,0.650499458,1.142316579,0.4973,0.5722,-0.3831,Gubkin,203,2008,1,12,0.472296864,0,0.673799992,0.673799992,144,1728,22,113.1999969,somewhat not free,0.193080798,0.130097836,0.087659921,NA,0,0.54,0,0,0,0,1,0,0,0.056864485,0,2,27.89999962,23.60000038,0.928789616,9.672437668,14.82359982,0.363851994,1,NA,0,0,18.5,-1.400000095,0.966175079,0.370330155,-65.38574219,0.673799992,0,0.318233609,0,0,0,0,1,1,0,0,1,1,-0.222406565,0.037139987,4,302.8,Non-ethnic,0.86,12.35986842,0,1,0,0,0,2003,5
604,6,203,203_2011,2011,NA,1,0,28618,61196,0.467644944,1.195955108,0.3209,0.8401,-0.5278,Gubkin,203,2011,1,15,0.203285515,0,0.761600018,0.761600018,225,3375,22,NA,not free,0.518364727,0.394786596,0.300669479,NA,0,0.49375,0,0,0,0,0,0,1,0.05767598,0,2,27.89999962,25.60000038,0.928789616,9.97659874,16.75519943,0.376040012,0,NA,0,0,20.7,0.399999619,0.586459339,-0.092175782,-81.03125,0,0,0.154822245,0,0,0,0,1,1,1,0,0,1,-0.96981248,-0.052619317,4,311.2,Non-ethnic,0.67,12.50846354,0,1,0,0,0,2003,8
604,6,203,203_2012,2012,NA,1,0,32957,61884,0.53256092,0.995199522,0.3568,0.6397,-0.3341,Gubkin,203,2012,1,16,0.203285515,0,0.761600018,0.761600018,256,4096,22,NA,not free,0.518364727,0.394786596,0.300669479,0.655469477,1,NA,0,0,0,0,0,0,1,0.05767598,0,2,27.89999962,25.60000038,0.928789616,10.09810829,16.75519943,NA,0,NA,0,0,NA,NA,0.481371105,-0.105088234,-934.7851563,0,0,0.154822245,0,0,0,0,1,1,1,1,1,1,-0.96981248,-0.052619317,4,311.2,Non-ethnic,0.64,12.50846354,0,1,0,0,0,2003,9
77,8,25,25_2003,2003,2011,0,1,37401,137077,0.272846648,0.191032776,0.1263,0.4622,0.0415,Vladimir,25,2003,3,1,0.156140149,0,0.061700001,0.061700001,1,1,31,103.5999985,somewhat not free,NA,NA,NA,NA,NA,0.26,0,0,1,0,0,0,0,0.220784724,0,2,23.5,20.29999924,0.947418928,9.25023365,1.912700057,0.016042,NA,NA,0,0,0.385714293,0.199999809,1.314890623,-0.152171135,4716.658203,NA,0,0.009633848,0,0,0,1,0,0,0,0,0,0,-0.417376364,-0.059621816,5,305.9,Non-ethnic,0.76,8.607712766,77,0,1,0,0,2003,0
77,8,25,25_2004,2004,2011,0,1,102714,153569,0.668845926,0.672066897,0.3474,0.7516,-8.00E-04,Vladimir,25,2004,3,2,0.156140149,0,0.061700001,0.061700001,4,8,31,105.8000031,somewhat not free,NA,NA,NA,NA,NA,0.21,0,0,1,0,0,0,0,0.2216039,0,2,23.5,19.79999924,0.947418928,9.09043026,1.912700057,0.012957,NA,NA,0,0,0.385714293,-0.299999237,1.581596375,0.266705751,-2669.946289,NA,0,0.009633848,0,0,0,1,0,0,0,0,1,0,-0.417376364,-0.059621816,5,305.9,Non-ethnic,0.82,8.607712766,77,0,1,0,0,2003,1
77,8,25,25_2007,2007,2011,0,1,90448,181963,0.497068085,0.45587874,0.3011,0.4272,0.031,Vladimir,25,2007,3,5,0.336953878,0,0.475400001,0.475400001,25,125,32,107.1999969,somewhat not free,-0.028145611,-0.013380423,-0.006361053,0.5,1,0.31,0,0,0,0,1,0,0,0.233405575,0,2,23.5,20.70000076,0.947418928,9.47324276,15.21280003,0.147374004,1,NA,0,0,0.4,1.899999619,1.60765326,-0.057880402,-1127.573242,0.475400001,0,0.16018787,0,0,0,1,1,0,0,0,0,0,1.590450334,0.254854042,4,308.4,Non-ethnic,0.82,10.63122018,77,0,1,0,0,2003,4
77,8,25,25_2008,2008,2011,0,1,94817,152960,0.619881015,0.544982106,0.3147,0.4381,0.0411,Vladimir,25,2008,3,6,0.336953878,0,0.475400001,0.475400001,36,216,32,114,somewhat not free,-0.028145611,-0.013380423,-0.006361053,0.5,1,0.26,0,0,0,0,1,0,0,0.235203356,0,2,23.5,21,0.947418928,9.710873604,15.21280003,0.123604,1,NA,0,0,0.4,-3.999999523,1.989835858,0.382182598,-272.3857422,0.475400001,0,0.16018787,0,0,0,1,1,1,0,0,1,0,1.590450334,0.254854042,4,308.4,Non-ethnic,0.86,10.63122018,77,0,1,0,0,2003,5
77,8,25,25_2011,2011,2011,0,1,56865,159361,0.356831345,1.170270483,0.1445,0.7763,-0.4106,Vladimir,25,2011,3,9,NA,1,0.475400001,0.475400001,81,729,32,NA,somewhat not free,0.098461539,0.046808615,0.022252816,0.657142878,1,0.1725,0,0,0,0,0,0,1,0.242884278,0,2,23.5,24,0.947418928,9.930762291,15.21280003,0.082006499,1,NA,0,1,0.4,-2.600000381,1.853697777,-0.246946812,-792.03125,0.475400001,0,NA,0,0,0,1,1,1,1,0,0,0,0.355375312,0.106528384,4,318.3,Non-ethnic,0.67,9.526536313,77,0,1,0,0,2003,8
80,8,25,25_2012,2012,2011,0,1,78432,160864,0.487567137,0.47118443,0.2661,0.2406,0.0119,Vladimir,25,2012,3,1,0.150076523,NA,NA,0.4754,1,1,32,NA,somewhat not free,NA,NA,NA,0.657142878,1,NA,0,0,0,0,0,0,1,0.242884278,0,2,23.5,24,0.947418928,10.01148987,NA,NA,NA,0,0,NA,NA,NA,1.448991537,-0.40470624,-1986.785156,NA,NA,NA,0,0,0,1,1,1,1,1,1,0,0.355375312,0.106528384,4,318.3,Non-ethnic,0.64,9.526536313,77,0,1,1,0,2012,0
168,8,56,56_2003,2003,NA,0,0,20726,73217,0.283076335,0.361102472,0.1416,0.315,-0.0279,Kovrov,56,2003,3,6,0.128199995,0,NA,NA,36,216,31,103.5999985,somewhat not free,NA,NA,NA,NA,NA,0.26,0,0,1,0,0,0,0,0.101793796,0,2,23.5,20.29999924,0.947418928,8.142935753,NA,NA,NA,NA,0,0,0.385714293,0.199999809,1.635260463,-0.065120935,-243.3417969,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-0.417376364,-0.059621816,5,305.9,Non-ethnic,0.76,8.607712766,0,1,0,0,0,2003,0
168,8,56,56_2004,2004,NA,0,0,55911,85286,0.655570668,0.873879013,0.3601,0.5058,-0.1267,Kovrov,56,2004,3,7,0.128199995,0,NA,NA,49,343,31,105.8000031,somewhat not free,NA,NA,NA,NA,NA,0.21,0,0,1,0,0,0,0,0.102175854,0,2,23.5,19.79999924,0.947418928,8.325305939,NA,NA,NA,NA,0,0,0.385714293,-0.299999237,1.79538393,0.160123467,-444.9462891,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,-0.417376364,-0.059621816,5,305.9,Non-ethnic,0.82,8.607712766,0,1,0,0,0,2003,1
170,8,56,56_2007,2007,NA,0,0,52018,92303,0.563556981,0.684053895,0.346,0.3915,-0.0602,Kovrov,56,2007,3,2,0.368236095,0,0.03090002,0.03090002,4,8,32,107.1999969,somewhat not free,NA,NA,NA,0.200000003,0,0.31,0,0,0,0,1,0,0,0.103391215,0,2,23.5,20.70000076,0.947418928,8.947806358,0.988800645,0.009579007,1,NA,0,0,0.4,1.899999619,1.100161672,-0.130703449,-1154.573242,0.03090002,0,0.011378502,0,0,0,0,1,0,0,0,0,0,1.590450334,0.254854042,4,308.4,Non-ethnic,0.82,10.63122018,0,1,0,0,0,2007,0
170,8,56,56_2008,2008,NA,0,0,54280,89412,0.60707735,0.748577513,0.3503,0.4336,-0.0775,Kovrov,56,2008,3,3,0.368236095,0,0.03090002,0.03090002,9,27,32,114,somewhat not free,NA,NA,NA,0.200000003,0,0.26,0,0,0,0,1,0,0,0.103444651,0,2,23.5,21,0.947418928,9.333177567,0.988800645,0.008034005,1,NA,0,0,0.4,-3.999999523,1.749826431,0.64966476,-145.3857422,0.03090002,0,0.011378502,0,0,0,0,1,1,0,0,1,0,1.590450334,0.254854042,4,308.4,Non-ethnic,0.86,10.63122018,0,1,0,0,0,2007,1
169,8,56,56_2011,2011,NA,0,0,46207,99383,0.464938672,1.213737624,0.2452,-0.0713,-0.4427,Kovrov,56,2011,3,1,0.231502682,0,0.456499994,0.456499994,1,1,32,NA,somewhat not free,NA,NA,NA,0.933333337,1,0.1725,0,0,0,0,0,0,1,0.100068159,0,2,23.5,24,0.947418928,9.843419075,14.6079998,0.078746252,0,NA,0,0,0.4,-2.600000381,1.086002111,-0.143529654,1772.96875,0,0,0.105680972,0,0,0,0,1,1,1,0,0,0,0.355375312,0.106528384,4,318.3,Non-ethnic,0.67,9.526536313,0,1,0,0,0,2011,0
169,8,56,56_2012,2012,NA,0,0,45600,85238,0.534972665,0.595671774,0.3,0.3091,-0.028,Kovrov,56,2012,3,2,0.231502682,0,0.456499994,0.456499994,4,8,32,NA,somewhat not free,NA,NA,NA,0.933333337,1,NA,0,0,0,0,0,0,1,0.100068159,0,2,23.5,24,0.947418928,9.956364632,14.6079998,NA,0,NA,0,0,NA,NA,0.793557048,-0.292445064,-1462.785156,0,0,0.105680972,0,0,0,0,1,1,1,1,1,0,0.355375312,0.106528384,4,318.3,Non-ethnic,0.64,9.526536313,0,1,0,0,0,2011,1
233,8,79,79_2003,2003,NA,0,0,17922,59243,0.302516753,0.441609481,0.1375,0.4823,-0.0595,Murom,79,2003,3,3,0.125456005,0,0.34890002,0.34890002,9,27,31,103.5999985,somewhat not free,NA,NA,NA,NA,NA,0.26,0,0,1,0,0,0,0,0.082744665,0,2,23.5,20.29999924,0.947418928,8.628376961,10.8159008,0.090714008,NA,NA,0,0,0.385714293,0.199999809,3.421345234,-0.116372108,944.6582031,NA,0,0.043771602,0,0,0,0,0,0,0,0,0,0,-0.417376364,-0.059621816,5,305.9,Non-ethnic,0.76,8.607712766,0,1,0,0,0,2003,0
233,8,79,79_2004,2004,NA,0,0,48358,73462,0.658272304,0.89668567,0.3552,1.0383,-0.1381,Murom,79,2004,3,4,0.125456005,0,0.34890002,0.34890002,16,64,31,105.8000031,somewhat not free,NA,NA,NA,NA,NA,0.21,0,0,1,0,0,0,0,0.082650103,0,2,23.5,19.79999924,0.947418928,8.639233589,10.8159008,0.073269002,NA,NA,0,0,0.385714293,-0.299999237,3.016790152,-0.404555082,-1071.946289,NA,0,0.043771602,0,0,0,0,0,0,0,0,1,0,-0.417376364,-0.059621816,5,305.9,Non-ethnic,0.82,8.607712766,0,1,0,0,0,2003,1
233,8,79,79_2007,2007,NA,0,0,50635,86863,0.582929441,0.830804836,0.3898,0.5257,-0.1571,Murom,79,2007,3,7,0.428528339,0,0.099200018,0.099200018,49,343,32,107.1999969,somewhat not free,0.004608989,0.000457212,4.54E-05,0.538461566,1,0.31,0,0,0,0,1,0,0,0.082111396,0,2,23.5,20.70000076,0.947418928,9.31099987,3.174400568,0.030752005,1,NA,0,0,0.4,1.899999619,1.845994949,-0.081820011,-1767.573242,0.099200018,0,0.042510018,0,0,0,0,1,0,0,0,0,0,1.590450334,0.254854042,4,308.4,Non-ethnic,0.82,10.63122018,0,1,0,0,0,2003,4
233,8,79,79_2008,2008,NA,0,0,47978,74779,0.64159724,0.837146719,0.3507,0.8282,-0.1152,Murom,79,2008,3,8,0.428528339,0,0.099200018,0.099200018,64,512,32,114,somewhat not free,0.004608989,0.000457212,4.54E-05,0.538461566,1,0.26,0,0,0,0,1,0,0,0.08183755,0,2,23.5,21,0.947418928,9.672626495,3.174400568,0.025792005,1,NA,0,0,0.4,-3.999999523,1.994730949,0.148736,1056.614258,0.099200018,0,0.042510018,0,0,0,0,1,1,0,0,1,0,1.590450334,0.254854042,4,308.4,Non-ethnic,0.86,10.63122018,0,1,0,0,0,2003,5
233,8,79,79_2011,2011,NA,0,0,27582,65063,0.423927578,1.260775106,0.2092,0.5648,-0.43,Murom,79,2011,3,11,NA,0,0.099200018,0.099200018,121,1331,32,NA,somewhat not free,0.31837377,0.031582683,0.003133003,0.689655185,1,0.1725,0,0,0,0,0,0,1,0.085906409,0,2,23.5,24,0.947418928,9.622251511,3.174400568,0.017112004,1,NA,0,0,0.4,-2.600000381,2.242708683,-0.436282158,-1282.03125,0.099200018,0,NA,0,0,0,0,1,1,1,0,0,0,0.355375312,0.106528384,4,318.3,Non-ethnic,0.67,9.526536313,0,1,0,0,0,2003,8
234,8,79,79_2012,2012,NA,0,0,34226,64505,0.530594528,0.926504209,0.2581,0.5759,-0.2058,Murom,79,2012,3,1,0.198148996,0,0.354900002,0.354900002,1,1,32,NA,somewhat not free,NA,NA,NA,0.689655185,1,NA,0,0,0,0,0,0,1,0.085906409,0,2,23.5,24,0.947418928,9.797904968,11.35680008,NA,0,NA,0,0,NA,NA,1.519807339,-0.722901344,-815.7851563,0,0,0.07032308,0,0,0,0,1,1,1,1,1,0,0.355375312,0.106528384,4,318.3,Non-ethnic,0.64,9.526536313,0,1,0,0,0,2012,0
81,9,26,26_2003,2003,2011,0,0,117425,388478,0.302269369,0.369061681,0.1482,0.1228,-0.0323,Volgograd,26,2003,41,12,NA,0,0.086899988,0.086899988,144,1728,29,104.0999985,somewhat not free,NA,NA,NA,NA,NA,0.28,0,0,1,0,0,0,0,0.3866373,0,3,29.70000076,20.79999924,0.888885438,8.531292915,2.52009964,0.024331996,1,NA,1,0,5.885714054,-1.100000381,0.734453142,-0.07387805,-225.3417969,0.086899988,0.086899988,NA,0,0,0,1,0,0,0,0,0,0,1.107656712,0.202653596,5,269.7,Non-ethnic,0.76,8.738870183,82,0,1,0,0,2003,0
83,9,26,26_2004,2004,2011,0,0,272279,422182,0.644932754,0.723490852,0.3399,0.2994,-0.0407,Volgograd,26,2004,41,1,0.153966278,0,0.102899991,0.102899991,1,1,29,106.8000031,somewhat not free,0.18062298,0.018586103,0.00191251,0.200000003,0,0.31,0,0,1,0,0,0,0,0.387706876,0,3,29.70000076,19.10000038,0.888885438,8.773848534,2.984099627,0.031898998,0,NA,0,0,5.885714054,2.600000381,0.899932742,0.1654796,259.0537109,0,0,0.015843129,0,0,0,1,0,0,0,0,1,0,1.107656712,0.202653596,5,269.7,Non-ethnic,0.82,8.738870183,82,0,1,0,0,2004,0
NA,9,26,26_2007,2007,2011,0,0,215394,398844,0.540045732,0.600127939,0.2666,0.3674,-0.0276,Volgograd,26,2007,41,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3877,NA,3,29.7,NA,0.888,9.7,NA,NA,NA,0,0,0,NA,NA,0.75851649,0.00886637,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,1.023269959,0.186738826,4,273.3,Non-ethnic,0.82,11.56347693,82,0,1,0,0,2003,4
82,9,26,26_2008,2008,2011,0,0,263223,422918,0.62239725,0.701552317,0.3412,0.3148,-0.0442,Volgograd,26,2008,41,1,0.38830933,0,0.086200006,0.086200006,1,1,32,107,somewhat not free,NA,NA,NA,0.458333343,0,0.24,0,0,0,0,1,0,0,0.390607059,0,3,29.70000076,21.20000076,0.888885438,9.778774261,2.758400202,0.020688001,1,NA,0,0,4.7,-2.200000286,0.916476429,0.157959938,NA,0.086200006,0,0.033472266,0,0,0,1,1,1,0,0,1,0,1.023269959,0.186738826,4,273.3,Non-ethnic,0.86,11.56347693,82,0,1,0,0,2008,0
82,9,26,26_2011,2011,2011,0,0,112323,384587,0.292061354,0.463471638,0.1338,0.3026,-0.0818,Volgograd,26,2011,41,4,0.035503253,1,0.086200006,0.086200006,16,64,32,NA,somewhat not free,0.176419646,0.015207374,0.001310876,0.458333343,0,0.2125,0,0,0,0,0,0,1,0.392666936,0,3,29.70000076,24.29999924,0.888885438,9.915317535,2.758400202,0.018317502,1,NA,1,1,6.3,-2.399999619,1.024441361,-0.311515212,-673.03125,0.086200006,0.086200006,0.003060381,0,0,0,1,1,1,1,0,0,1,0.228157284,0.091250205,4,284.6,Non-ethnic,0.67,10.45086705,82,0,1,0,0,2008,3
NA,9,26,26_2012,2012,2011,0,0,307198,487089,0.630681457,0.82474981,0.3464,0.4616,-0.1182,Volgograd,26,2012,41,NA,NA,NA,NA,0.0862,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393,NA,3,29.7,NA,0.888,9.9,NA,NA,NA,NA,0,NA,NA,NA,0.81749773,-0.206943631,NA,NA,NA,NA,0,0,0,1,1,1,1,1,1,1,1.240600757,0.212839049,4,284.6,Non-ethnic,0.64,10.45086705,82,0,1,NA,NA,2003,9
87,9,28,28_2003,2003,NA,0,0,25179,112155,0.224501806,0.230626464,0.11,0.139,-0.0012,Volzhskij,28,2003,41,3,0.01540287,0,0.109999999,0.109999999,9,27,29,104.0999985,somewhat not free,-0.02615276,-0.002876804,-0.000316448,NA,NA,0.28,0,0,1,0,0,0,0,0.119762175,0,3,29.70000076,20.79999924,0.888885438,8.273846626,3.190000057,0.0308,NA,NA,0,0,5.885714054,-1.100000381,0.850871325,-0.273893952,-228.3417969,NA,0,0.001694316,0,0,0,0,0,0,0,0,0,0,1.107656712,0.202653596,5,269.7,Non-ethnic,0.76,8.738870183,0,1,0,0,0,2003,0
87,9,28,28_2004,2004,NA,0,0,73345,116445,0.629868178,0.564944381,0.3181,0.127,0.0321,Volzhskij,28,2004,41,4,0.01540287,0,0.109999999,0.109999999,16,64,29,106.8000031,somewhat not free,-0.02615276,-0.002876804,-0.000316448,NA,NA,0.31,0,0,1,0,0,0,0,0.120227046,0,3,29.70000076,19.10000038,0.888885438,8.483016014,3.190000057,0.0341,NA,NA,0,0,5.885714054,2.600000381,0.996265173,0.145393848,-220.9462891,NA,0,0.001694316,0,0,0,0,0,0,0,0,1,0,1.107656712,0.202653596,5,269.7,Non-ethnic,0.82,8.738870183,0,1,0,0,0,2003,1
